stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id
3609,"BRICK BLVD AT CEDAR BRIDGE AVE",,40.054877,-74.139472,0
3610,"BRICK BLVD AT UNIVERSITY CT",,40.047780,-74.142333,0
3611,"BRICK BLVD AT DRUM POINT RD",,40.045867,-74.142333,0
3612,"BRICK BLVD AT PINE TREE DR",,40.039778,-74.142690,0
3613,"BRICK BLVD AT ESSEX DR",,40.035369,-74.143162,0
3614,"BRICK BLVD AT MOLLY AVE",,40.022909,-74.144463,0
3615,"CNTY RT 549 & HOLIDAY CITY",,40.024348,-74.143982,0
3616,"BRICK BLVD AT SCHOENER DR",,40.036359,-74.142721,0
3617,"BRICK BLVD AT LAKE SHORE WAY",,40.041307,-74.142222,0
3618,"BRICK BLVD AT DRUM POINT RD",,40.046240,-74.142031,0
3619,"BRICK BLVD 0'  OF JACKSON AVE",,40.052178,-74.141153,0
3620,"BRICK BLVD AT CEDAR BRIDGE AVE",,40.054439,-74.139352,0
3621,"HOOPER AVE AT YORKTOWNE BLVD",,40.019478,-74.144540,0
3622,"HOOPER AVE AT YORKTOWNE BLVD",,40.018919,-74.144843,0
3623,"LANES MILL RD AT SANDRA LN",,40.092400,-74.149430,0
3624,"DORADO (PARK & RIDE)",,40.094688,-74.146113,8192
3625,"BRICK TWP PARK RIDE LOT",,40.098730,-74.140820,8192
3626,"RT-9 AT BAY AVE",,39.753508,-74.222962,0
3627,"RT-9 AT BAY AVE",,39.753379,-74.223091,0
3628,"US 9 AT BAYSHORE RD",,39.767749,-74.213912,0
3629,"US 9 AT BAYSHORE RD",,39.768330,-74.213201,0
3630,"RT-9 AT GEORGETOWN BLVD",,39.732539,-74.237442,0
3631,"RT-9 AT GUNNING RIVER RD",,39.742158,-74.232603,0
3632,"RT-9 AT GUNNING RIVER RD",,39.742169,-74.232731,0
3633,"RT-9 AT TAYLOR LN",,39.733838,-74.236371,0
3634,"RT-9 AT HOLLY DR",,39.667699,-74.280633,0
3635,"RT-9 AT HOLLY DR",,39.667148,-74.280873,0
3636,"RT-9 AT BUTLER BLVD",,39.892100,-74.160243,0
3637,"RT-9 AT BUTLER BLVD",,39.892330,-74.159912,0
3638,"RT-9 AT CHAIN BLVD",,39.920187,-74.161122,0
3639,"RT-9 AT CRANMER BLVD",,39.919138,-74.159501,0
3640,"US 9 AT FREDERICK DR",,39.913570,-74.154502,0
3641,"RT-9 0'  OF MIZZEN AVE",,39.934749,-74.182772,0
3642,"RT-9 AT SYLVAN LAKE BLVD",,39.923498,-74.167561,0
3643,"RT-9 AT SYLVAN LAKE BLVD",,39.923720,-74.168273,8192
3644,"US 9 AT FREDERICK DR",,39.913348,-74.154640,0
3645,"RT-9 AT IGER WAY",,39.911358,-74.154801,0
3646,"RT-9 AT IGER WAY",,39.911377,-74.154672,0
3647,"RT-9 AT 2ND ST",,39.851859,-74.182343,0
3648,"RT-9 AT 2ND ST",,39.850730,-74.183372,0
3649,"US 9 AT BAY WAY",,39.866728,-74.169381,0
3650,"RT-9 AT OLD SHORE RD",,39.823108,-74.202620,0
3651,"RT-9 AT HAINES ST",,39.857230,-74.178410,0
3652,"US 9 AT LACEY RD",,39.840679,-74.190611,0
3653,"US 9 AT LACEY RD",,39.839010,-74.192042,0
3654,"RT-9 AT LAUREL BLVD",,39.861899,-74.173681,0
3655,"RT-9 AT NAUTILUS DR",,39.848318,-74.184954,0
3656,"RT-9 AT PARKERS POINT BLVD",,39.828569,-74.200263,0
3657,"RT-9 AT SUNRISE BLVD",,39.847148,-74.185840,0
3658,"US 9 AT BAY WAY",,39.866369,-74.169842,0
3659,"RT-9 AT HAINES ST",,39.856660,-74.179312,0
3661,"RT-9 AT PARKERS POINT BLVD",,39.828668,-74.200373,0
3662,"RT-9 AT BEACH BLVD",,39.823398,-74.202443,0
3663,"RT-9 AT BARNEGAT BEACH DR",,39.784297,-74.200261,0
3664,"RT-9 AT BAY PKWY",,39.808119,-74.199031,0
3665,"RT-9 AT CHAPEL ST",,39.792220,-74.195740,0
3666,"US 9 AT RT 532",,39.791189,-74.195391,0
3667,"RT-9 0'  OF LIGHTHOUSE DR",,39.800309,-74.197512,0
3668,"RT-9 0'  OF LIGHTHOUSE DR",,39.799958,-74.197562,0
3669,"RT-9 AT SENECA BLVD",,39.772829,-74.208942,0
3670,"RT-9 AT SENECA BLVD",,39.772829,-74.209131,0
3671,"US 9 AT RT 532",,39.807960,-74.199132,0
3672,"RT-9 AT BARNEGAT BEACH DR",,39.783889,-74.200932,0
3673,"RT-9 AT SEMINOLE AVE",,39.775118,-74.207560,0
3674,"RT-9 AT SEMINOLE AVE",,39.775118,-74.207410,0
3675,"US 9 AT BEACH AVE",,39.696107,-74.258612,0
3677,"RT-9 AT DOCK ST",,39.628198,-74.314043,0
3678,"RT-9 AT DOCK ST",,39.628269,-74.314132,0
3679,"RT-9 AT MATHISTOWN RD",,39.596868,-74.384161,0
3680,"RT-9 AT MATHISTOWN RD",,39.596970,-74.384231,0
3681,"RT-9 AT STAGE RD",,39.601647,-74.353824,0
3682,"RT-9 AT STAGE RD",,39.601730,-74.353830,0
3683,"US 9 AT RT 539",,39.603338,-74.339733,0
3684,"US 9 AT RT 539",,39.603459,-74.339910,0
3685,"RT-9 AT CENTER ST",,39.601239,-74.346230,0
3686,"RT-9 AT CENTER ST",,39.601149,-74.346032,0
3687,"RT 166 AT BEACHWOOD BLVD",,39.940570,-74.190442,0
3688,"RT-9 AT SPRAY AVE",,39.935248,-74.183181,0
3691,"VREELAND AVE AT 19TH AVE",,40.908288,-74.140833,0
3692,"MARKET ST AT MAIN ST",,40.916158,-74.173742,0
3693,"MAIN ST AT VAN HOUTEN ST",,40.918468,-74.173093,0
3694,"MAIN ST AT MARKET ST",,40.915999,-74.173381,8192
3696,"MAIN ST AT GRAND ST",,40.912489,-74.172742,8192
3698,"MAIN ST AT GOULD AVE",,40.894178,-74.158950,0
3700,"MAIN ST AT MADISON AVE",,40.898388,-74.162884,0
3701,"MAIN ST AT LEVINE ST",,40.900508,-74.164850,0
3702,"ST JOSEPH'S HOSPITAL",,40.901829,-74.166123,0
3703,"MAIN ST AT GRAND ST",,40.912270,-74.172512,8195
3704,"MAIN ST AT MARKET ST",,40.916158,-74.173202,8192
3705,"MAIN ST AT MARY ST",,40.903260,-74.167651,0
3706,"STRAIGHT ST AT ESSEX ST",,40.912848,-74.166352,0
3707,"STRAIGHT ST AT CEDAR ST",,40.910409,-74.166390,0
3708,"LAKEVIEW AVE AT CROOKS AVE",,40.892249,-74.140162,0
3709,"MAIN ST AT MARY ST. (HOSPITAL PLAZA)",,40.903498,-74.167692,0
3711,"MAIN ST AT GREEN ST",,40.909779,-74.171412,0
3713,"MAIN ST AT RT 80 RAMP (NEAR GREEN ST)",,40.909729,-74.171543,8192
3714,"MAIN ST AT LACKAWANNA PL",,40.906408,-74.170060,0
3715,"MAIN ST AT LEVINE ST",,40.900199,-74.164752,0
3716,"MAIN ST AT NEWARK AVE",,40.898700,-74.163333,0
3717,"MAIN ST AT MONTCLAIR AVE",,40.895669,-74.160481,0
3718,"MAIN ST AT GOULD AVE",,40.894167,-74.159081,0
3719,"STRAIGHT ST AT ESSEX ST",,40.912588,-74.166261,0
3720,"MADISON AVE AT MARKET ST",,40.912357,-74.155592,0
3721,"MADISON AVE AT 17TH AVE",,40.913648,-74.155193,0
3722,"MADISON AVE AT 4TH AVE",,40.935548,-74.148402,0
3723,"MADISON AVE AT 3RD AVE",,40.937330,-74.147831,0
3724,"MADISON AVE AT 2ND AVE",,40.939078,-74.147292,0
3725,"MADISON AVE AT 3RD AVE",,40.937228,-74.148042,0
3726,"MADISON AVE AT 4TH AVE",,40.935809,-74.148461,0
3727,"VREELAND AVE AT EAST 39TH ST",,40.903690,-74.138953,0
3728,"NJT GARAGE, MARKET ST AT SPRUCE ST",,40.913889,-74.178833,0
3729,"MARKET ST AT MILL ST",,40.914889,-74.177001,0
3730,"MARKET ST AT MAIN ST",,40.916158,-74.173423,0
3731,"MARKET ST AT CITY HALL",,40.916449,-74.171411,0
3732,"MARKET ST AT MEMORIAL DRIVE",,40.915490,-74.167820,0
3733,"MARKET ST AT ROSE ST",,40.913640,-74.161223,0
3734,"MARKET ST AT PENNINGTON ST",,40.912648,-74.157840,0
3735,"VREELAND AVE AT 20TH AVE",,40.906389,-74.140133,0
3736,"MARKET ST AT EAST 22ND AVE",,40.903079,-74.143880,0
3737,"MARKET ST AT EAST 24TH ST",,40.909477,-74.152383,0
3740,"MARKET ST AT EAST 30TH ST",,40.905770,-74.147421,0
3741,"MARKET ST AT EAST 32ND ST",,40.904539,-74.145793,0
3742,"MARKET ST AT EAST 36TH ST",,40.902569,-74.142461,0
3743,"MARKET ST AT EAST 36TH ST",,40.902608,-74.142171,0
3744,"MARKET ST AT EAST 32ND ST",,40.904509,-74.145561,0
3745,"MARKET ST AT EAST 30TH ST",,40.906049,-74.147632,0
3748,"MARKET ST AT EAST 24TH ST",,40.909699,-74.152482,0
3750,"MARKET ST AT CITY HALL",,40.916747,-74.172060,0
3751,"MARKET ST AT MILL ST",,40.915098,-74.176763,0
3752,"NJT GARAGE, MARKET ST AT SPRUCE ST",,40.914067,-74.178722,0
3753,"EAST 33RD ST AT 11TH AVE",,40.920850,-74.141262,0
3754,"EAST 33RD ST AT RT. 20",,40.922480,-74.140920,0
3755,"EAST 33RD ST AT RT. 20",,40.922299,-74.141093,0
3756,"EAST 33RD ST AT 11TH AVE",,40.921118,-74.141342,0
3757,"EAST 33RD ST AT 12TH AVE",,40.919279,-74.141711,0
3758,"GRAND ST AT NEW ST",,40.909820,-74.182003,0
3759,"GRAND ST 100' E OF NEW ST.",,40.909888,-74.179413,0
3760,"GRAND ST AT JERSEY ST",,40.911168,-74.175831,0
3762,"GRAND ST 100' W OF PERRY ST.",,40.909998,-74.179433,0
3763,"GRAND ST AT RESERVOIR AVE",,40.909908,-74.182292,0
3764,"GRAND ST AT HENDERSON ST",,40.909598,-74.185671,0
3765,"MURRAY AVE AT DAYTON ST",,40.909809,-74.187561,0
3766,"MURRAY AVE AT DAYTON ST",,40.909669,-74.187403,0
3767,"MCBRIDE AVE AT CARLISLE AVE",,40.909458,-74.192913,0
3768,"MCBRIDE AVE AT CARLISLE AVE",,40.909349,-74.193172,0
3769,"UNION AVE AT MAITLAND AVE",,40.911987,-74.199623,0
3770,"UNION AVE AT ARLINGTON AVE",,40.913788,-74.196761,0
3771,"UNION AVE AT RICHMOND AVE",,40.915248,-74.194461,0
3772,"UNION AVE AT DON BOSCO AVE",,40.916629,-74.192282,0
3773,"UNION AVE AT PREAKNESS AVE",,40.917989,-74.190102,0
3774,"UNION AVE AT MANCHESTER AVE",,40.919408,-74.187911,0
3775,"UNION AVE AT MANCHESTER AVE",,40.919370,-74.188231,0
3776,"UNION AVE AT PREAKNESS AVE",,40.918238,-74.189962,0
3777,"UNION AVE AT SHERWOOD AVE",,40.916830,-74.192193,0
3778,"UNION AVE AT RICHMOND AVE",,40.915459,-74.194372,0
3779,"UNION AVE AT ARLINGTON AVE",,40.914097,-74.196533,0
3780,"UNION AVE AT MAITLAND AVE",,40.912278,-74.199421,0
3781,"WEST BROADWAY AT BROADWAY",,40.919200,-74.173161,0
3782,"WEST BROADWAY AT PRESIDENTIAL BLVD",,40.921839,-74.176011,0
3783,"WEST BROADWAY AT CLIFF ST",,40.922809,-74.178583,0
3784,"WEST BROADWAY AT TOTOWA AVE",,40.922568,-74.178230,0
3785,"WEST BROADWAY AT RYLE AVE",,40.921710,-74.175980,0
3786,"WEST BROADWAY AT BROADWAY",,40.919329,-74.173442,0
3787,"BELMONT AVE AT OXFORD ST",,40.924538,-74.179931,0
3788,"BELMONT AVE AT NORTH 7TH ST",,40.927029,-74.179280,0
3789,"BELMONT AVE AT NORTH 7TH ST",,40.927169,-74.179562,0
3790,"BELMONT AVE AT OXFORD ST",,40.924428,-74.180070,0
3791,"PARK AVE AT MADISON AVE",,40.914859,-74.155234,0
3792,"PARK AVE AT EAST 24TH ST",,40.914380,-74.151352,0
3793,"PARK AVE AT EAST 27TH ST",,40.914048,-74.148592,0
3794,"PARK AVE AT EAST 30TH ST",,40.913758,-74.145771,0
3795,"PARK AVE AT EAST 30TH ST",,40.913758,-74.145542,0
3796,"PARK AVE AT EAST 27TH ST",,40.914158,-74.148751,0
3797,"PARK AVE AT EAST 24TH ST",,40.914437,-74.151101,0
3798,"PARK AVE AT MADISON AVE",,40.914958,-74.155283,0
3799,"PARK AVE AT ROSA PARKS BLVD",,40.915207,-74.159092,0
3800,"PARK AVE AT SUMMER ST",,40.915388,-74.163452,0
3801,"PARK AVE AT 16TH AVE",,40.915588,-74.167573,0
3802,"BROADWAY AT MEMORIAL DR",,40.918849,-74.168842,0
3803,"BROADWAY AT STRAIGHT ST",,40.918729,-74.165953,0
3804,"BROADWAY AT CARROLL ST",,40.918578,-74.161444,0
3805,"BROADWAY AT ROSA PARKS BLVD",,40.918487,-74.159352,0
3806,"BROADWAY AT EAST 18TH ST",,40.918370,-74.155803,0
3808,"BROADWAY AT EAST 25TH ST",,40.918268,-74.149672,0
3809,"BROADWAY AT EAST 27TH ST",,40.918238,-74.147721,0
3811,"BROADWAY AT EAST 27TH ST",,40.918359,-74.147803,0
3812,"BROADWAY AT EAST 25TH ST",,40.918389,-74.149323,0
3813,"BROADWAY AT ROSA PARKS BLVD",,40.918608,-74.159601,0
3814,"BROADWAY AT CARROLL ST",,40.918698,-74.162302,0
3815,"BROADWAY AT SUMMER ST",,40.918770,-74.164071,0
3816,"BROADWAY AT STRAIGHT ST",,40.918838,-74.166260,0
3817,"BROADWAY AT MEMORIAL DR",,40.918909,-74.168062,0
3818,"BROADWAY AT CHURCH ST",,40.919000,-74.170813,0
3819,"20TH AVE AT BEECH ST",,40.909009,-74.164723,0
3820,"20TH AVE AT GRAY ST",,40.909050,-74.160850,0
3821,"20TH AVE AT BEECH ST",,40.909069,-74.164432,0
3822,"21ST AVE AT EAST 24TH ST",,40.906110,-74.153073,0
3823,"21ST AVE AT EAST 28TH ST",,40.905657,-74.149373,0
3824,"21ST AVE AT EAST 27TH ST",,40.905827,-74.150063,0
3825,"21ST AVE AT EAST 24TH ST",,40.906189,-74.152833,0
3826,"TRENTON AVE AT DUNDEE AVE",,40.893280,-74.145312,0
3827,"TRENTON AVE AT DELAWARE AVE",,40.895058,-74.145854,0
3828,"TRENTON AVE AT FLORIDA AVE",,40.898218,-74.146851,0
3829,"TRENTON AVE AT 23RD AVE",,40.901380,-74.147833,0
3830,"TRENTON AVE AT 22ND AVE",,40.903378,-74.148463,0
3831,"TRENTON AVE AT 22ND AVE",,40.903608,-74.148682,0
3832,"TRENTON AVE AT 23RD AVE",,40.901350,-74.147972,0
3833,"TRENTON AVE AT FLORIDA AVE",,40.898398,-74.147052,0
3834,"TRENTON AVE AT DELAWARE AVE",,40.895428,-74.146121,0
3835,"TRENTON AVE AT DUNDEE AVE",,40.893439,-74.145513,0
3836,"TRENTON AVE AT CROOKS AVE",,40.891468,-74.144890,0
3838,"5TH AVE AT EAST 26TH ST",,40.933099,-74.144172,8192
3841,"RIVER ST AT LYON ST",,40.928780,-74.161681,0
3842,"RIVER ST AT SASSAFRAS ST",,40.931698,-74.158664,0
3843,"RIVER ST AT 5TH AVE",,40.934688,-74.155112,0
3844,"RIVER ST AT EAST 13TH ST",,40.934559,-74.155472,0
3845,"RIVER ST AT SASSAFRAS ST",,40.931887,-74.158603,0
3846,"RIVER ST AT LYON ST",,40.929180,-74.161771,0
3847,"KEEN ST AT SUMMER ST",,40.927029,-74.162833,0
3848,"ROSA PARKS BLVD AT KEEN ST",,40.926878,-74.158841,0
3849,"KEEN ST AT SUMMER ST",,40.927127,-74.163161,0
3850,"ROSA PARKS BLVD AT 12TH AVE",,40.921620,-74.158860,0
3851,"ROSA PARKS BLVD AT FULTON ST",,40.923250,-74.158802,0
3853,"ROSA PARKS BLVD AT KEEN ST",,40.926829,-74.158580,0
3855,"ROSA PARKS BLVD AT FULTON ST",,40.923160,-74.158952,0
3856,"ROSA PARKS BLVD AT 12TH AVE",,40.921178,-74.159112,0
3857,"ROSA PARKS BLVD AT BROADWAY",,40.918649,-74.159271,0
3858,"CROOKS AVE AT TRENTON AVE",,40.891457,-74.144571,0
3859,"VREELAND AVE AT 17TH AVE",,40.911757,-74.142033,0
3860,"20TH AVE AT GRAY ST",,40.908968,-74.161061,0
3861,"BROADWAY AT WASHINGTON ST",,40.918940,-74.172210,0
3862,"VREELAND AVE AT PARK AVE",,40.913119,-74.142652,0
3863,"VREELAND AVE AT 18TH AVE/E 35TH ST",,40.909669,-74.141430,0
3864,"33RD ST AT LINDEN RD",,40.918970,-74.141653,0
3865,"11TH AVE AT 43RD ST",,40.920027,-74.132803,0
3866,"11TH AVE AT EAST 33RD ST",,40.921028,-74.141140,0
3867,"WAYNE AVE AT MAPLE ST",,40.916629,-74.183553,0
3868,"WAYNE AVE AT LIBERTY ST",,40.917490,-74.184672,0
3869,"WAYNE AVE AT MAPLE ST",,40.916408,-74.183450,0
3871,"EAST 39TH ST AT VREELAND AVE",,40.903339,-74.139302,0
3872,"VREELAND AVE AT 18TH AVE",,40.910168,-74.141482,0
3873,"VREELAND AVE AT PARK AVE",,40.913248,-74.142560,0
3874,"VREELAND AVE AT 17TH AVE/E 34TH ST",,40.911398,-74.142041,0
3875,"VREELAND AVE AT 19TH AVE/E 36TH ST",,40.908099,-74.140843,0
3876,"VREELAND AVE AT 20TH AVE",,40.906068,-74.140123,0
3877,"11TH AVE AT EAST 35TH ST",,40.920748,-74.139551,0
3878,"11TH AVE AT EAST 37TH ST",,40.920518,-74.137694,0
3879,"11TH AVE AT EAST 39TH ST",,40.920299,-74.135832,0
3880,"11TH AVE AT 43RD ST",,40.919849,-74.132182,0
3881,"11TH AVE AT EAST 39TH ST",,40.920359,-74.135581,0
3882,"11TH AVE AT EAST 37TH ST",,40.920589,-74.137493,0
3883,"11TH AVE AT EAST 35TH ST",,40.920819,-74.139322,0
3884,"BROADWAY AT EAST 18TH ST",,40.918468,-74.156041,0
3885,"WASHINGTON ST AT MARKET ST",,40.916720,-74.172361,8192
3886,"ST JOSEPH'S HOSPITAL",,40.902438,-74.166841,0
3887,"STRAIGHT ST AT CEDAR ST",,40.910168,-74.166313,0
3888,"MARKET ST AT SUMMER ST",,40.914248,-74.163312,0
3889,"MARKET ST AT MADISON AVE",,40.911818,-74.155511,0
3890,"WAYNE AVE AT TOTOWA AVE",,40.918238,-74.185160,0
3891,"GRAND & NAGLE STS, PATERSON",,40.910458,-74.189821,0
3892,"TRENTON AVE AT 21ST AVE",,40.905427,-74.148281,0
3893,"BROADWAY AT EAST 30TH ST",,40.918200,-74.144922,0
3894,"BROADWAY AT EAST 30TH ST",,40.918309,-74.144533,0
3896,"MAIN ST AT DEY ST",,40.892079,-74.157063,0
3897,"BROADWAY BUS TERMINAL",,40.918789,-74.174311,0
3898,"20TH AVE AT MADISON AVE",,40.908458,-74.157151,0
3899,"20TH AVE AT DOVER ST",,40.908907,-74.159021,0
3900,"MADISON AVE AT 21ST AVE",,40.906597,-74.157013,0
3901,"BROADWAY AT SUMMER ST",,40.918638,-74.163593,0
3903,"GRAND & NAGLE STS, PATERSON",,40.910447,-74.190082,0
3905,"GRAND ST AT SPRUCE ST",,40.910609,-74.177741,0
3906,"MAIN ST AT MICHIGAN AVE",,40.892378,-74.157212,0
3907,"5TH AVE AT EAST 16TH ST",,40.934469,-74.152350,0
3908,"5TH AVE AT EAST 18TH ST",,40.934140,-74.150580,0
3909,"5TH AVE AT MADISON AVE",,40.933899,-74.149172,0
3910,"5TH AVE AT EAST 24TH ST",,40.933389,-74.146341,0
3911,"5TH AVE AT EAST 24TH ST",,40.933540,-74.146593,0
3912,"5TH AVE AT MADISON AVE",,40.933910,-74.148773,0
3913,"5TH AVE AT EAST 18TH ST",,40.934269,-74.150662,0
3914,"5TH AVE AT EAST 16TH ST",,40.934658,-74.152921,0
3915,"BROADWAY AT EAST 23RD ST",,40.918419,-74.151194,0
3916,"NORTH LEG AT WILLOWBROOK BLVD",,40.889509,-74.251501,0
3917,"NORTH LEG 200' N OF WILLOWBROOK BLVD.",,40.888928,-74.251601,8192
3918,"RIVERVIEW DR AT TOTOWA RD",,40.911930,-74.241962,0
3919,"RT 23 AT PACKANACK LAKE RD",,40.933449,-74.269253,0
3920,"RT-23 AT MOUNTAINVIEW RAMP",,40.912059,-74.264243,0
3921,"WILLOWBROOK PARK & RIDE",,40.885358,-74.258301,0
3922,"WILLOWBROOK MALL SHOPPERS STOP",,40.887237,-74.261161,8192
3923,"LEXINGTON AVE AT HARRISON ST",,40.869579,-74.127692,0
3924,"LEXINGTON AVE AT HARRISON ST",,40.869379,-74.127770,0
3925,"LEXINGTON AVE AT JACKSON ST",,40.866537,-74.127271,0
3926,"LEXINGTON AVE AT JACKSON ST",,40.866398,-74.127392,0
3927,"LEXINGTON AVE AT SUMMER ST",,40.870039,-74.128103,0
3928,"MAIN AVE AT AYCRIGG AVE",,40.849200,-74.124292,0
3929,"MAIN AVE AT BOND ST",,40.844678,-74.128630,0
3930,"MAIN AVE AT BROADWAY",,40.860607,-74.125992,0
3931,"MAIN AVE AT BROOK AVE",,40.842209,-74.131843,0
3932,"MAIN AVE AT BROOK AVE",,40.842149,-74.132213,0
3933,"MAIN AVE AT BURGESS PL",,40.870070,-74.134571,0
3934,"MAIN AVE AT BURGESS PL",,40.869908,-74.134573,0
3935,"MAIN AVE AT VAN HOUTEN AVE",,40.846818,-74.126512,0
3936,"MAIN AVE AT CHESTNUT ST",,40.865989,-74.130821,0
3937,"MAIN AVE AT CHESTNUT ST",,40.865767,-74.130863,0
3938,"MAIN AVE AT GREGORY AVE",,40.855760,-74.123201,0
3939,"MAIN AVE AT GREGORY AVE",,40.855639,-74.123441,0
3940,"MAIN AVE AT HARRISON ST",,40.867968,-74.132671,0
3941,"MAIN AVE AT HARRISON ST",,40.867480,-74.132333,0
3943,"MAIN AVE AT HIGH ST",,40.854809,-74.123132,0
3944,"MAIN AVE AT MASS CT",,40.842889,-74.130383,0
3945,"MAIN AVE AT MONROE ST",,40.864279,-74.129272,0
3946,"MAIN AVE AT MONROE ST",,40.863679,-74.128851,0
3947,"MAIN AVE TERMINAL",,40.862800,-74.127452,0
3948,"MAIN AVE AT PARK PL",,40.858629,-74.124062,0
3949,"MAIN AVE AT PASSAIC AVE",,40.859498,-74.124932,0
3950,"MAIN AVE AT PAULISON AVE",,40.853390,-74.122482,0
3951,"MAIN AVE AT PAULISON AVE",,40.852609,-74.122521,0
3952,"MAIN AVE AT PROSPECT ST",,40.857259,-74.123292,0
3953,"MAIN AVE AT PROSPECT ST",,40.856708,-74.123592,0
3955,"MAIN AVE AT SUMMER ST",,40.869099,-74.133702,0
3956,"MAIN AVE AT SUMMER ST",,40.868699,-74.133482,0
3957,"MAIN AVE AT TEMPLE PL",,40.850359,-74.123681,0
3958,"MAIN AVE AT TENNYSON PL",,40.843248,-74.130013,0
3959,"MAIN AVE AT UNION AVE",,40.844489,-74.128651,0
3960,"MAIN AVE AT VAN HOUTEN AVE",,40.846018,-74.127463,0
3961,"PASSAIC ST AT COLUMBIA AVE",,40.861509,-74.120702,0
3962,"PASSAIC ST AT COLUMBIA AVE",,40.861539,-74.121014,0
3963,"PASSAIC ST AT MAIN AVE",,40.860007,-74.124742,0
3964,"PASSAIC ST AT MARKET ST",,40.862128,-74.115862,0
3965,"PASSAIC ST AT MARKET ST",,40.862098,-74.116673,0
3966,"PASSAIC ST AT STATE ST",,40.860920,-74.122202,0
3967,"PROSPECT ST AT BROADWAY",,40.860679,-74.126792,0
3968,"WALL ST AT 8TH ST",,40.863457,-74.111114,0
3969,"WALL ST AT 8TH ST",,40.864170,-74.110551,0
3970,"WALL ST AT PASSAIC ST",,40.862748,-74.111832,0
3971,"WALL ST AT PASSAIC ST",,40.862608,-74.112113,0
3975,"PASSAIC ST AT 4TH ST",,40.862339,-74.113953,0
3976,"MAIN ST AT MONTCLAIR AVE",,40.883190,-74.234691,0
3977,"MAIN ST AT RT 23",,40.885640,-74.244891,0
3978,"NOTCH RD AT LONG HILL RD",,40.873898,-74.206180,0
3979,"BROWERTOWN RD AT STEWART AVE",,40.880598,-74.211673,0
3980,"BROWERTOWN RD AT ROSE ST. (SHOP RITE PLAZA)",,40.881820,-74.209993,0
3981,"BROWERTOWN RD AT ROSE ST. (SHOP RITE PLAZA)",,40.881250,-74.210822,0
3982,"BROWERTOWN RD AT STEWART AVE",,40.880658,-74.211662,0
3983,"BROWERTOWN RD AT LONG HILL RD",,40.876989,-74.215570,0
3984,"EAST MAIN ST AT VAN NESS AVE",,40.880280,-74.223503,0
3985,"EAST MAIN ST 528'E OF VAN NESS AVE",,40.878918,-74.221462,0
3986,"EAST MAIN ST AT CEDAR GROVE RD",,40.877929,-74.219232,0
3987,"E MAIN ST AT BROWERTOWN RD",,40.877279,-74.217133,0
3988,"PASSAIC VALLEY HIGH SCHOOL",,40.877498,-74.217562,0
3989,"EAST MAIN ST AT HOPSON AVE",,40.877929,-74.218920,0
3990,"EAST MAIN ST AT TURNBURY RD",,40.878608,-74.220620,0
3991,"EAST MAIN ST AT VAN NESS AVE",,40.880209,-74.223261,0
3992,"LONG HILL RD AT DE YOUNG DR",,40.876479,-74.214550,0
3993,"LONG HILL RD AT HILLCREST DR",,40.874868,-74.209453,0
3994,"LONG HILL RD AT JACOBUS AVE",,40.874438,-74.208102,0
3995,"LONG HILL RD 226'E OF TANGLEWOOD DR",,40.872810,-74.206583,0
3996,"LONG HILL RD AT STEPHEN PL",,40.869549,-74.205443,0
3997,"LONG HILL RD AT WOODS RD",,40.870017,-74.205452,0
3998,"LONG HILL RD 226'E OF TANGLEWOOD DR",,40.872788,-74.206471,0
3999,"LONG HILL RD AT JACOBUS AVE",,40.874550,-74.208170,0
4000,"LONG HILL RD AT HILLCREST DR",,40.875038,-74.209691,0
4001,"E MAIN ST AT BROWERTOWN RD",,40.876748,-74.215131,0
4002,"MAIN ST AT DEWEY AVE",,40.886349,-74.242321,0
4003,"MAIN ST AT SOUTH GREY ROCK AVE",,40.885127,-74.238651,0
4004,"MAIN ST AT BROOKSIDE AVE",,40.884357,-74.236923,0
4005,"MAIN ST AT SHADY LANE",,40.881998,-74.231662,0
4006,"MAIN ST AT MAPLE ST",,40.881159,-74.225172,0
4007,"MAIN ST AT CENTER AVE",,40.881658,-74.229741,0
4008,"MAPLE ST AT PATERSON AVE",,40.882639,-74.224823,0
4009,"MAPLE ST AT MAIN ST",,40.881488,-74.225071,0
4010,"NOTCH RD AT RUSTIC RIDGE RD",,40.875569,-74.203031,0
4011,"NOTCH RD AT RUSTIC RIDGE RD",,40.875558,-74.203271,0
4012,"NOTCH RD AT LONG HILL RD",,40.874120,-74.206783,0
4013,"PATERSON AVE AT CHERYL CT",,40.884078,-74.223623,0
4014,"PATERSON AVE AT SINDLE AVE",,40.884799,-74.222971,0
4015,"PATERSON AVE AT JACKSON AVE",,40.887520,-74.220862,0
4016,"PATERSON AVE AT MADISON AVE",,40.889049,-74.219752,0
4017,"PATERSON AVE AT MADISON AVE",,40.888618,-74.219753,0
4018,"PATERSON AVE AT JACKSON AVE",,40.887478,-74.221051,0
4019,"PATERSON AVE AT CARDINAL DR",,40.885059,-74.222903,0
4020,"PATERSON AVE AT CHERYL CT",,40.883938,-74.223893,0
4021,"RIDGE RD AT FRANCISCO AVE",,40.868669,-74.209072,0
4022,"RIDGE RD AT FRANCISCO AVE",,40.868869,-74.209023,0
4023,"RT-23 AT THIRD ST",,40.883179,-74.243821,0
4024,"RT 23 AT MAIN ST",,40.885429,-74.245111,0
